ID,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
484,5,30,90095,3,1,2,0,0,0,0,0,0
485,1,113,95023,2,0.2,1,0,0,0,0,1,1
486,34,15,95014,1,0.8,2,0,0,0,0,1,0
487,30,84,92173,2,3.7,1,304,0,1,0,1,0
488,13,88,94117,4,1.4,2,0,0,0,0,1,1
489,13,43,94122,3,2.8,1,0,0,0,0,1,0
490,28,43,91380,2,2.1,3,0,0,0,1,1,1
491,10,90,94303,2,2.7,1,0,0,0,0,1,0
492,18,34,92115,4,0.3,1,104,0,1,0,1,0
493,36,38,94596,4,1.3,1,0,0,0,0,1,0
494,24,173,94720,1,1,1,0,0,0,0,1,1
495,17,160,92647,2,8,1,0,0,0,0,1,0
496,0,44,94545,4,0.6,2,0,0,0,0,1,1
497,24,83,94301,2,0.4,3,0,0,0,0,1,0
498,22,94,90623,4,2.6,3,0,0,0,0,1,0
499,8,43,95023,1,2.1,3,0,0,0,0,0,1
500,25,42,93108,3,1.7,2,0,0,0,0,1,0
501,33,34,92177,2,0.3,1,0,0,0,0,0,0
502,26,39,90640,3,1.9,2,0,0,0,0,1,0
503,19,70,92833,1,0.1,2,0,0,0,0,0,0
504,5,39,94022,4,1.8,3,185,0,0,0,0,1
505,10,44,94720,3,2,3,0,0,0,0,1,0
506,12,69,94305,3,3.1,2,0,1,0,0,1,0
507,25,44,94608,3,0.9,3,0,0,0,0,0,0
508,40,32,91380,3,0.1,3,0,0,0,0,1,0
509,22,15,95521,2,0.7,3,0,0,0,0,0,0
510,28,118,90503,2,6.8,1,112,0,0,0,1,0
511,26,62,95136,1,1.3,2,221,0,0,0,1,0
512,5,82,94143,4,2.2,2,0,0,0,0,0,0
513,14,54,95035,3,3,1,108,0,0,0,0,1
514,6,48,94607,1,2.1,3,0,0,0,0,0,0
515,1,74,91730,3,0.3,3,0,0,0,0,1,0
516,16,113,92780,1,1,3,211,0,0,0,0,1
517,27,81,90009,3,1.7,2,0,0,0,0,0,0
518,27,43,92834,3,1,2,169,0,0,0,0,0
519,4,34,92677,1,1.8,2,0,0,0,0,1,0
520,9,48,95616,1,2.5,3,105,0,0,0,1,0
521,37,54,90024,4,1.2,2,129,0,0,0,1,1
522,24,75,92518,4,1.4,2,0,0,0,0,1,0
523,11,72,91007,1,2.8,1,224,0,0,0,0,0
524,31,39,93023,4,0.9,1,0,0,0,0,0,0
525,-1,75,93014,4,0.2,1,0,0,0,0,1,0
526,38,79,94024,2,2.8,1,179,0,0,0,0,0
527,2,205,93106,1,6.33,1,271,0,0,0,0,1
528,8,65,90027,2,0.1,1,89,0,0,0,1,0
529,39,122,90089,4,0.2,1,378,1,0,0,1,0
530,15,82,95207,1,0.8,2,0,0,0,0,1,0
531,30,21,91706,2,0.2,1,0,0,0,0,0,1
532,6,50,90401,4,2.1,3,0,0,1,1,1,1
533,37,39,94305,2,2.8,1,113,0,0,1,1,1
534,2,101,92807,1,1.9,1,0,0,0,0,0,0
535,28,41,93117,2,0.6,3,0,0,1,0,0,0
536,25,132,94143,1,0.3,1,0,0,0,0,1,0
537,-1,43,92173,3,2.4,2,176,0,0,0,1,0
538,20,131,90717,1,4.9,3,0,1,0,0,1,0
539,5,11,94534,1,0.4,2,76,0,0,0,0,1
540,32,21,94720,1,0.3,3,117,0,0,0,0,0
541,-1,109,94010,4,2.3,3,314,0,0,0,1,0
542,6,141,95014,2,4.33,1,0,0,0,0,0,0
543,14,81,94709,3,0.1,1,0,0,0,0,1,0
544,38,54,94704,3,2.4,1,90,0,0,0,0,1
545,10,164,91614,2,7.8,1,0,0,0,0,1,0
546,19,28,94303,4,0.3,1,87,0,0,0,0,0
547,2,68,94025,3,2.6,3,203,0,1,0,0,0
548,14,44,94132,3,2,3,180,0,1,1,1,1
549,23,61,94117,1,1.4,3,0,0,0,0,1,1
550,36,35,94110,3,1.3,2,0,0,0,0,0,1
551,34,54,94301,3,0.3,2,0,0,0,0,1,1
552,34,14,93118,1,0.1,1,0,0,0,0,1,1
553,3,52,90024,4,2.2,1,230,0,0,0,1,0
554,28,101,91330,2,0.3,1,0,0,0,0,0,0
555,2,149,94720,2,7.2,1,0,0,0,0,1,0
556,8,35,92037,4,0.8,1,137,0,0,1,1,1
557,34,21,93105,3,0.3,3,129,0,0,0,1,0
558,15,118,95039,2,1.9,1,0,0,0,0,0,1
559,5,38,95064,4,2,2,0,0,1,0,0,0
560,25,24,95818,4,0.2,1,138,0,0,0,1,0
561,18,59,93943,1,3.7,3,0,0,0,0,1,0
562,33,41,94234,4,1.67,3,0,0,0,0,1,0
563,3,85,94035,1,0.8,2,0,0,0,0,1,1
564,27,12,94608,4,1,1,0,0,0,0,1,0
565,7,32,94904,1,0.6,3,152,0,0,0,0,0
566,29,79,90210,3,0.8,1,0,0,0,0,1,0
567,28,175,95060,3,3.6,3,0,1,0,1,1,1
568,8,28,95112,3,0.9,1,0,0,0,0,0,0
569,9,41,92101,2,0.1,1,161,0,0,0,1,1
570,14,70,95136,3,2.1,1,185,0,0,0,0,0
571,25,161,94928,3,6.5,2,485,1,1,1,0,0
572,9,53,94143,4,2.2,2,0,0,0,0,1,0
573,15,128,92333,1,3.4,1,0,0,0,0,0,0
574,28,50,95020,3,1,2,0,0,0,0,1,1
575,5,80,94709,2,2,2,0,0,0,0,1,1
576,30,93,91107,1,2.7,2,0,0,0,0,1,0
577,-1,48,92870,3,0.3,3,0,0,0,0,0,1
578,28,149,94043,2,6.8,1,0,0,0,0,1,0
579,19,49,92124,3,2.5,2,0,0,0,0,1,1
580,33,88,93524,1,2.7,2,0,0,0,0,1,0
581,22,22,90049,4,0.4,3,0,0,0,0,1,1
582,3,55,94521,4,2.2,1,0,0,0,0,1,1
583,18,72,95678,1,0.7,3,155,0,0,0,0,0
584,-1,38,95045,2,1.7,2,0,0,0,0,1,0
585,16,114,91604,1,3.4,1,300,0,0,0,1,0
586,4,83,92653,4,4,3,0,0,0,0,1,0
587,14,101,94305,2,0.4,1,0,0,0,0,1,1
588,24,94,93305,1,4.9,1,272,0,0,0,1,0
589,17,40,93117,2,2.5,1,0,0,0,1,1,1
590,7,128,92821,1,6,1,0,0,0,0,0,0
591,3,39,94612,4,2.1,3,0,0,0,0,1,0
592,5,51,92037,1,1,1,0,0,0,0,1,0
593,20,79,95051,4,2,3,0,0,1,1,1,1
594,7,48,90025,4,2.2,2,0,0,0,0,1,0
595,26,85,94143,1,0,1,144,0,0,0,0,0
596,18,41,92121,1,1.8,1,94,0,0,0,1,0
597,22,152,94022,1,3.5,3,0,1,0,0,1,0
598,-2,125,92835,2,7.2,1,0,0,1,0,0,1
599,31,11,92374,2,0.2,3,90,0,0,0,0,0
600,4,103,94720,2,2.5,1,0,0,0,0,1,1
601,30,141,94143,2,0.5,1,0,0,0,0,1,0
602,32,38,91320,1,1.4,1,0,0,0,0,1,1
603,5,135,95035,2,0.6,1,0,0,0,0,0,0
604,38,28,94720,2,0.5,2,89,0,0,0,1,0
605,3,70,90245,4,2.2,1,240,0,0,0,0,1
606,31,41,91330,1,0.2,1,0,0,0,0,1,1
607,8,81,91741,3,0.9,2,208,0,0,0,1,0
608,3,170,95014,1,0.1,3,0,1,0,0,0,0
609,2,55,91910,4,1.7,2,0,0,0,0,1,0
610,11,24,91770,4,1.5,3,0,0,0,0,0,0
611,28,81,94132,3,1.8,2,275,0,0,0,0,0
612,23,32,94701,4,1.8,1,83,0,0,0,0,0
613,40,129,90095,1,1.3,1,0,0,0,0,1,1
614,35,108,94904,1,0.9,1,0,0,1,0,0,0
615,12,180,90034,1,8.6,1,0,0,0,0,1,1
616,37,139,93943,2,6.9,1,0,0,0,0,0,0
617,14,33,94025,2,1.4,3,0,0,0,0,1,1
618,20,74,94024,4,2.6,3,0,0,0,0,1,0
619,37,42,91320,2,0.7,3,115,0,0,0,1,0
620,27,73,93106,1,3,3,0,0,0,0,0,0
621,8,115,91129,4,2.9,2,0,1,0,0,1,0
622,17,114,91125,2,1.8,2,0,0,0,0,1,0
623,17,92,93555,2,1.9,1,131,0,0,0,1,0
624,19,34,95616,1,0.3,3,78,0,0,0,1,0
625,6,54,92821,2,1.67,2,122,0,0,0,1,0
626,28,64,95605,2,1,3,211,0,0,0,1,0
627,6,42,94305,1,0.2,3,100,0,0,0,0,1
628,19,70,92677,3,2.1,1,0,0,0,0,1,0
629,24,51,90071,1,1.3,2,0,0,0,0,0,0
630,19,71,91711,4,2.9,1,218,0,0,1,1,1
631,7,35,96651,3,1.3,1,108,0,0,0,0,1
632,18,40,94960,3,1,2,0,0,0,0,1,0
633,32,165,94720,4,2.7,3,0,1,0,0,1,0
634,31,18,94583,1,1.5,3,0,0,0,0,1,1
635,31,32,90034,3,1.4,1,0,0,1,1,1,1
636,35,35,90509,3,0.2,1,169,0,0,0,1,0
637,16,120,92037,2,6.1,1,196,0,0,0,1,0
638,28,31,90245,4,0.1,3,0,0,0,0,1,0
639,16,35,92054,3,1.5,1,0,0,0,0,0,0
640,36,32,92646,2,0.2,3,0,0,0,0,1,1
641,18,85,94960,1,3.7,3,327,0,1,0,1,0
642,10,139,95060,2,7.8,1,0,0,0,0,0,0
643,24,103,94132,1,0.3,1,0,0,0,0,1,0
644,21,152,91902,2,1.4,1,0,0,0,0,1,0
645,27,33,92121,2,2,2,0,0,0,0,1,0
646,9,84,95120,4,2.2,2,322,0,0,0,0,0
647,33,61,90033,4,1.7,1,0,0,0,0,0,0
648,38,64,95064,4,2.2,1,123,0,1,1,1,1
649,25,34,95621,1,1.3,2,0,0,0,0,1,0
650,-1,82,92677,4,2.1,3,0,0,0,0,1,0
651,22,122,90037,1,5.1,3,163,1,1,0,0,0
652,4,58,92121,3,1.5,1,131,0,0,0,0,0
653,9,92,90005,1,2.8,1,0,0,0,0,1,0
654,23,78,92691,2,2.4,2,205,0,0,0,0,1
655,29,129,93940,4,4.2,3,0,1,0,0,0,0
656,25,13,91109,2,0.7,3,0,0,0,0,0,0
657,11,81,94539,1,2.8,3,145,0,0,0,0,0
658,8,23,95207,1,0.67,3,0,0,0,0,0,0
659,26,35,91711,3,0.9,3,0,0,0,0,0,0
660,39,79,93009,4,1.7,2,0,0,0,0,1,1
661,14,165,92126,2,3.3,1,0,0,0,0,1,0
662,38,52,94720,2,2.8,1,0,0,0,0,1,0
663,41,185,93561,3,2,2,0,1,0,0,0,0
664,20,49,90503,3,2.2,2,0,0,0,0,0,0
665,30,64,95126,1,1.8,3,227,0,0,0,0,1
666,24,61,92866,4,2,3,0,0,1,0,1,0
667,26,112,92120,1,2.4,1,0,0,1,1,1,1
668,39,72,93106,3,2,3,190,0,1,0,1,0
669,41,18,94010,3,0.5,1,0,0,0,0,0,0
670,29,41,94109,4,2.5,2,0,0,0,0,0,0
671,-1,61,92374,4,2.6,1,239,0,0,0,1,0
672,41,105,92612,1,3,2,282,1,1,1,1,0
673,27,23,96651,1,0.2,1,0,0,0,0,1,0
674,10,22,95670,1,0.5,3,85,0,0,0,0,0
675,23,59,95827,3,2.1,1,0,0,0,0,0,0
676,2,33,91711,1,2,2,160,0,0,0,0,0
677,23,11,94063,1,0.9,3,103,0,0,0,0,1
678,21,204,92780,2,2.8,1,0,0,0,0,1,0
679,27,61,92101,4,1.8,3,207,0,0,0,0,0
680,31,103,92093,3,1.8,2,364,0,0,0,0,0
681,36,51,94706,3,1.5,1,0,0,0,0,0,1
682,9,164,94720,1,6,3,0,1,0,0,1,0
683,34,12,90504,1,0.1,2,0,0,0,0,0,1
684,16,82,91311,1,3.6,2,0,0,0,0,0,0
685,17,164,90266,1,2.4,1,449,0,0,0,1,0
686,8,48,93107,2,1.67,2,0,0,0,0,1,0
687,-1,38,92612,4,0.6,2,0,0,0,0,1,0
688,22,65,92120,2,1.5,2,0,0,0,0,1,0
689,20,71,94304,4,1.9,1,207,0,0,0,1,0
690,30,18,94591,1,0.3,1,0,0,1,1,1,0
691,34,52,94115,2,1.6,3,75,0,0,0,1,0
692,18,48,90025,3,2.5,2,113,0,0,0,1,1
693,2,30,94720,1,1,3,111,0,0,0,0,0
694,15,40,92096,2,2.2,3,107,0,0,0,1,0
695,7,112,90740,1,3.8,1,81,0,0,0,1,0
696,4,115,92717,1,1.9,1,0,0,0,0,0,0
697,27,63,92251,2,1,3,82,0,0,0,1,0
698,17,85,92648,1,3.7,3,0,0,0,0,1,0
699,38,59,92028,1,2.5,3,220,0,0,0,0,0
700,20,68,95060,1,0.8,3,91,0,0,0,0,0
701,11,84,90089,2,1.8,1,0,0,0,0,1,1
702,19,62,93106,3,0.8,3,0,0,0,0,0,1
703,9,109,92709,3,4,1,0,1,0,0,0,0
704,17,141,94022,2,7.6,1,92,0,0,0,0,0
705,32,129,94065,1,7.4,1,0,0,0,0,0,0
706,36,30,94720,3,0.7,2,0,0,0,0,1,0
707,34,148,95819,1,4.7,1,0,0,0,0,1,0
708,20,25,95064,3,0.67,2,0,0,0,0,1,1
709,10,21,92182,3,1.3,1,115,0,0,0,0,0
710,4,72,95841,4,2.2,1,0,0,0,0,1,0
711,17,59,94085,3,0.9,3,87,0,0,0,1,1
712,37,83,91754,3,1.8,2,187,0,1,0,0,0
713,16,10,94123,2,0.3,2,0,0,0,0,1,0
714,9,84,92009,3,0.6,2,0,0,0,0,1,0
715,23,98,92068,3,2,2,0,0,0,0,0,0
716,23,32,92130,1,1,1,0,0,1,1,1,1
717,5,31,96064,4,0.4,2,161,0,0,0,1,1
718,34,94,93940,3,0.5,1,0,0,0,0,0,1
719,31,21,90024,2,0.2,3,137,0,0,1,1,1
720,35,110,92521,3,4.4,1,0,0,1,0,1,0
721,32,38,94025,1,2.2,3,0,0,0,0,0,0
722,24,39,92717,1,1.4,3,0,0,0,0,1,0
723,21,132,91103,3,1.2,2,0,1,0,1,1,1
724,24,61,94301,4,2.6,1,0,0,0,0,1,0
725,38,92,94086,1,2,1,0,0,0,0,1,0
726,15,119,92037,2,6.1,1,0,0,0,0,0,0
727,33,53,91030,4,2.1,1,0,0,0,0,1,0
728,37,18,92037,3,1.3,2,0,0,0,0,1,0
729,20,114,94720,2,4.4,2,0,1,0,0,0,0
730,28,90,93106,1,3,3,0,0,0,0,0,1
731,18,140,95616,1,7,1,205,0,0,0,1,0
732,3,90,90066,2,3.3,1,0,0,0,0,1,1
733,1,85,90064,1,1.9,1,0,0,0,0,1,0
734,24,80,92009,1,1.2,1,0,0,0,0,1,0
735,42,53,92182,2,1.1,1,0,0,0,0,1,1
736,7,49,95403,4,2.2,2,0,0,0,0,1,0
737,35,152,91016,3,3.3,3,0,1,0,0,1,0
738,37,138,94709,2,2.8,2,0,1,0,0,1,0
739,10,80,94596,4,2.2,2,0,0,0,0,1,0
740,23,82,91902,2,2.4,2,0,0,0,0,0,0
741,27,195,90266,1,8.1,1,0,0,0,0,0,0
742,37,22,94590,1,1.2,3,0,0,0,0,1,0
743,6,81,92626,1,2.5,1,0,0,0,0,1,0
744,37,40,94539,4,2.2,1,0,0,1,1,1,1
745,20,154,94720,2,2.8,1,0,0,1,0,1,0
746,4,49,93955,3,1.1,2,0,0,0,0,0,1
747,37,85,95051,4,3.4,2,0,0,0,0,1,0
748,32,21,94112,3,0.1,2,0,0,1,1,1,0
749,17,14,91330,1,1,1,0,0,0,0,0,0
750,34,60,92008,4,1.6,2,0,0,0,0,0,1
751,5,138,93106,2,4.33,1,0,0,0,0,1,0
752,28,98,90210,1,1.3,3,355,0,0,0,1,0
753,39,22,90071,4,0.6,2,0,0,0,0,0,0
754,23,49,94720,1,1.2,2,0,0,0,0,1,1
755,14,102,95020,2,1.9,1,0,0,0,1,1,1
756,30,45,91103,4,0.7,2,0,0,0,0,0,1
757,31,82,95348,4,1.3,3,0,0,0,0,1,0
758,28,81,91745,3,1.8,2,0,0,1,0,0,0
759,39,35,90266,1,1.5,2,0,0,1,0,0,0
760,28,59,91950,2,1.9,2,0,0,0,0,1,0
761,3,52,92122,3,1.1,2,0,0,0,0,1,0
762,24,84,92152,3,0.7,1,166,0,0,0,1,0
763,6,85,90504,1,2.7,2,100,0,0,0,1,0
764,28,65,94122,1,0.2,1,0,0,0,0,0,1
765,13,89,95051,2,1.7,2,314,0,0,0,0,1
766,21,109,95822,4,1.8,1,0,1,0,0,0,0
767,12,81,94538,1,2.8,1,0,0,0,0,0,0
768,39,38,92024,1,1.1,3,108,0,0,0,0,0
769,19,72,90024,2,1.7,1,0,0,0,0,1,0
770,6,78,90250,4,2,2,119,0,1,0,1,0
771,2,172,94551,2,6.9,2,0,1,0,0,1,0
772,18,71,91614,3,2.33,1,106,0,1,0,1,0
773,28,165,92093,1,4.1,3,0,1,0,1,1,1
774,16,120,92612,2,3.9,1,0,0,0,0,1,1
775,29,39,92154,1,0.2,1,0,0,0,0,0,1
776,39,23,92835,3,0.7,2,0,0,0,0,0,1
777,26,135,92121,2,4.6,3,91,1,0,0,1,0
778,31,12,95060,2,0.2,1,76,0,0,0,1,1
779,36,92,94801,2,0.7,2,0,0,0,0,1,0
780,28,192,94304,2,6.4,3,0,1,0,0,0,0
781,7,42,92634,4,0.8,1,0,0,0,0,1,1
782,32,158,94588,3,3.7,3,0,1,0,0,1,0
783,30,194,92056,3,6,3,587,1,1,1,1,1
784,20,160,94606,2,7.6,1,0,0,1,0,0,0
785,22,98,94115,2,6.3,1,0,0,0,0,0,0
786,22,164,94122,2,7.6,1,0,0,0,1,1,1
787,21,42,94305,2,2.5,1,0,0,1,0,1,0
788,15,202,91380,3,10,3,0,1,0,0,0,0
789,34,10,92521,4,0.7,1,0,0,0,0,0,0
790,3,31,92126,4,0.3,2,0,0,0,0,1,0
791,30,58,92028,4,0.9,1,0,0,0,0,1,1
792,29,65,94501,4,2.8,2,0,0,0,0,1,0
793,16,98,93117,1,4,3,0,0,0,0,0,1
794,-2,150,94720,2,2,1,0,0,0,0,1,0
795,29,44,91301,2,2.3,3,0,0,0,0,1,0
796,32,15,92806,2,0.2,3,0,0,0,0,0,1
797,6,82,93657,2,2.5,1,0,0,0,0,0,0
798,17,61,94998,3,0.5,3,0,0,0,0,1,0
799,2,38,93063,1,2,2,0,0,0,0,0,0
800,3,39,95051,4,2.1,3,0,0,0,0,1,0
801,7,173,91040,1,6,1,0,0,0,0,1,0
802,23,8,92612,4,0.2,1,0,0,0,0,1,0
803,12,51,92521,3,2,1,214,0,0,0,1,0
804,27,62,92661,4,1.8,3,82,0,0,0,0,0
805,28,34,94061,4,0.7,2,0,0,0,0,1,0
806,29,132,95758,3,5.9,2,307,1,0,0,0,0
807,27,44,94542,4,1.5,3,0,0,0,0,0,0
808,27,162,92096,1,8.1,1,0,0,0,0,1,0
809,39,64,92068,3,2.2,1,0,0,0,0,1,0
810,29,111,94304,1,0.1,3,0,0,0,0,0,1
811,6,41,92182,2,2,3,0,0,0,0,0,0
812,33,52,94720,4,1.67,3,0,0,0,0,0,0
813,10,65,90089,4,2.2,2,0,0,0,0,0,0
814,25,130,94720,1,1.1,2,0,1,0,0,1,0
815,8,45,93943,2,0.1,1,0,0,0,0,0,1
816,38,35,94596,1,1.9,2,118,0,0,0,0,0
817,23,65,94035,3,0.7,2,263,0,0,0,1,1
818,15,38,90291,2,0.7,1,91,0,0,0,1,0
819,27,42,95039,4,1.1,2,0,0,0,0,1,1
820,30,45,90024,4,1.5,3,0,0,0,0,0,0
821,25,145,90740,1,0.3,1,0,0,0,0,1,0
822,13,33,92093,4,1.5,3,0,0,0,0,0,0
823,35,60,96091,3,1.4,3,0,0,0,0,0,0
824,9,45,90509,1,2,1,0,0,0,0,1,1
825,15,72,94801,4,2.4,1,0,0,1,0,1,0
826,11,34,95616,3,0.2,2,0,0,0,0,0,0
827,21,23,93555,3,0.67,2,0,0,0,0,1,0
828,37,45,94542,2,1,3,88,0,0,0,1,1
829,9,28,94542,4,1,1,75,0,0,0,1,0
830,30,81,90254,4,3.8,2,0,0,0,0,1,0
831,5,72,92407,3,0.7,2,81,0,0,0,0,0
832,31,49,94066,4,1.67,3,0,0,0,0,1,0
833,10,31,90630,4,1.2,2,0,0,0,0,0,0
834,35,63,94939,3,2.2,3,0,0,0,0,0,0
835,12,150,95138,4,5.4,1,0,1,1,1,1,0
836,33,142,92691,2,3.9,1,193,0,0,0,1,1
837,17,74,92123,3,3,1,0,0,0,0,0,1
838,4,24,92096,1,0.4,2,81,0,0,0,1,0
839,20,29,92507,4,1.9,3,0,0,0,0,0,0
840,15,79,92646,4,2.4,1,0,0,0,0,0,0
841,3,94,92373,2,0.2,1,310,0,0,0,0,1
842,33,121,94542,1,4.3,1,0,0,1,0,0,0
843,10,54,92101,3,2,1,0,0,0,0,0,0
844,39,73,94720,3,2.4,1,0,0,0,0,1,0
845,23,71,95762,1,0.8,3,127,0,0,0,1,0
846,17,29,94706,3,1,2,0,0,0,0,1,1
847,27,93,92154,1,2.7,1,0,0,0,0,1,0
848,14,73,94539,1,1.5,3,252,0,0,0,1,0
849,32,19,94720,4,0.9,2,0,0,0,0,1,0
850,8,58,94305,2,0.1,1,0,0,1,1,1,1
851,20,39,95054,1,0.2,1,0,0,0,0,0,0
852,16,23,94521,2,1.4,2,0,0,1,0,1,0
853,7,29,92064,1,0.6,3,127,0,0,0,0,1
854,2,155,95138,1,0.8,1,0,0,0,0,0,0
855,28,90,95814,1,2.6,2,0,0,1,0,1,0
856,33,113,92152,2,2,1,77,0,0,0,1,0
857,38,42,94025,1,1.8,3,0,0,0,0,0,0
858,25,30,95616,4,0.2,1,0,0,0,1,1,1
859,19,19,94720,3,0.5,2,0,0,0,0,1,0
860,37,124,92182,3,5,2,170,1,0,0,0,0
861,31,30,95841,2,0.7,2,145,0,0,0,0,0
862,30,28,92354,1,1.5,3,124,0,1,0,1,0
863,23,15,94025,2,1,2,101,0,0,0,0,0
864,30,70,90095,1,1.6,3,265,0,0,0,0,0
865,2,10,94080,1,0.1,2,0,0,0,0,1,0
866,34,22,92037,3,0.3,3,139,0,0,0,1,1
867,20,70,94611,4,1.9,1,0,0,0,0,1,0
868,35,61,94708,1,1.6,1,0,0,0,0,0,0
869,15,161,94596,2,3.3,1,0,0,1,0,0,1
870,30,29,93014,2,0.8,1,0,0,0,0,0,1
871,19,35,92106,3,0.5,1,0,0,0,0,1,0
872,28,48,96091,4,2.8,2,0,0,0,0,1,0
873,7,44,90095,4,0.8,1,0,0,0,0,1,0
874,0,88,90740,3,0.8,1,134,0,0,0,0,0
875,4,40,92056,4,2.1,3,0,0,0,0,1,1
876,36,21,95616,4,0.4,2,123,0,0,0,0,0
877,14,58,94025,2,2.8,1,0,0,0,0,1,0
878,11,59,95123,4,0.1,2,0,0,0,0,0,0
879,3,74,95616,4,4,3,0,0,0,0,0,0
880,37,84,91768,4,1.9,2,0,0,0,0,1,0
881,31,58,91604,1,0.2,1,177,0,0,0,1,0
882,19,154,92116,2,8.8,1,0,0,0,0,1,0
883,25,185,94117,1,1.7,1,0,0,0,0,0,0
884,26,78,92703,1,1.2,1,305,0,0,0,1,0
885,13,55,91709,2,1.1,2,0,0,0,0,1,0
886,5,30,94304,4,0.3,2,0,0,0,0,1,0
887,29,74,93907,3,2,2,0,0,0,0,0,0
888,16,118,94720,2,3.3,1,0,0,0,0,1,0
889,33,182,94114,2,3.3,3,372,1,0,0,0,0
890,-2,82,91103,2,1.6,3,0,0,0,0,1,1
891,29,29,92780,4,1.5,3,79,0,0,0,1,0
892,6,120,94102,4,5.4,1,301,1,0,1,1,1
893,12,53,95616,2,2.4,2,0,0,0,0,1,0
894,32,43,93943,3,1.4,1,0,0,0,0,0,1
895,4,59,95064,4,2.2,1,232,0,0,0,1,1
896,17,84,94608,4,2.6,3,289,0,1,1,1,1
897,24,161,95133,3,3.4,1,212,1,0,0,1,0
898,37,21,92691,4,0.4,2,137,0,0,0,1,1
899,32,63,94111,4,0.7,1,0,0,0,0,1,0
900,3,172,91302,3,3.4,2,0,1,0,0,0,1
901,4,51,94709,4,0.2,1,172,0,0,0,0,1
902,33,24,95616,4,0.7,1,0,0,0,0,1,0
903,33,95,95054,2,1.6,1,0,0,0,0,0,0
904,18,59,90048,1,2.4,1,250,0,0,0,1,0
905,2,51,90503,4,1.8,2,0,0,1,0,0,0
906,22,28,94720,1,1,1,84,0,0,0,1,1
907,3,154,94720,2,2,1,130,0,0,0,0,0
908,40,15,91711,2,0.3,3,115,0,0,0,1,1
909,36,55,93023,4,1.67,3,0,0,0,0,0,1
910,-1,149,91709,1,6.33,1,305,0,0,0,0,1
911,36,79,92120,1,1.8,3,0,0,0,0,0,1
912,21,68,94538,4,2.6,3,0,0,0,0,0,0
913,10,78,94105,1,2.6,2,0,0,0,0,1,0
914,32,34,92507,2,2,2,0,0,1,0,0,0
915,41,195,91711,3,0.4,1,0,1,1,1,0,1
916,28,184,94550,1,8.1,1,303,0,0,0,1,0
917,20,85,92192,2,3.2,1,0,0,0,0,1,0
918,20,200,90405,2,8.8,1,0,0,0,0,1,1
919,16,64,92325,3,0.5,3,0,0,0,0,0,0
920,27,88,91116,1,2.6,2,0,0,1,0,0,1
921,1,42,94501,3,2.4,2,0,0,0,0,0,0
922,5,91,92096,3,1.6,1,126,0,0,0,1,1
923,6,38,92868,1,0.3,1,0,0,1,1,1,0
924,30,28,95123,1,1.5,2,0,0,0,0,0,0
925,30,32,91330,4,0.1,3,0,0,1,0,0,0
926,18,31,94720,1,0.3,3,0,0,0,0,0,1
927,9,22,93940,4,0.4,2,103,0,0,0,1,0
928,40,95,95014,3,3.7,2,138,1,0,0,0,1
929,10,74,90638,4,1.3,1,0,0,0,0,1,0
930,30,22,92121,1,1.5,2,91,0,0,0,0,1
931,4,43,92103,3,0.1,2,0,0,0,0,1,0
932,3,43,91302,1,1,3,0,0,0,0,1,0
933,27,112,94720,3,1.8,2,0,0,1,1,1,1
934,23,9,92064,2,1,2,0,0,0,0,1,0
935,33,81,91320,2,0,3,0,0,0,0,1,0
936,20,131,95929,1,5.7,1,256,0,0,0,0,1
937,32,19,92109,1,1.5,3,0,0,1,0,0,0
938,13,62,92093,3,0.7,2,0,0,1,0,1,0
939,37,19,95818,4,0.4,2,124,0,1,0,0,0
940,32,8,93943,2,0.3,1,0,0,0,0,1,1
941,36,193,94303,1,4.7,3,203,1,0,0,1,0
942,13,129,92093,4,4.4,1,140,1,0,0,0,0
943,29,30,91320,4,0.7,2,0,0,0,0,0,1
944,4,80,94701,4,1.8,2,0,0,0,0,0,0
945,15,22,90503,4,1.5,3,0,0,0,0,0,1
946,32,33,91745,1,1.5,2,0,0,0,0,1,0
947,11,64,91355,4,2.1,3,0,0,0,0,0,0
948,29,60,94305,3,2.2,3,84,0,0,0,1,0
949,4,81,92037,1,2.9,3,259,0,0,0,1,1
950,16,45,94720,3,0.6,2,204,0,0,0,1,0
951,6,112,95054,4,1.8,2,0,0,0,0,1,0
952,34,83,94105,2,3.4,3,0,1,0,0,1,0
953,20,180,93943,2,7.6,1,524,0,0,0,0,1
954,26,28,92130,4,0.2,2,0,0,1,0,1,0
955,12,169,91107,2,5.2,3,249,1,0,0,1,0
956,35,14,90840,4,0.7,1,0,0,0,0,1,0
957,11,43,90250,1,2,1,0,0,0,0,1,0
958,32,88,94309,2,0.3,1,0,0,0,0,1,0
959,29,78,90747,4,2.6,3,0,0,0,0,0,1
960,24,68,94143,1,0.2,2,163,0,0,0,0,0
961,22,144,93611,2,3.3,1,0,0,0,0,1,1
962,9,30,94114,4,1,1,163,0,0,0,1,0
963,21,120,95833,1,0,1,135,0,0,0,0,0
964,14,24,94305,2,0.3,2,0,0,0,0,0,0
965,1,78,92037,4,2.3,3,157,0,1,0,1,0
966,36,135,94301,2,5.2,2,0,1,0,0,1,0
967,32,44,91605,2,1.6,3,0,0,0,0,0,0
