age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
20,1,181113,11,4,8,1,2,0,0,0,69,33,0
31,4,624435,15,0,0,1,0,0,0,0,40,39,0
51,1,416038,9,5,4,3,4,0,0,0,84,39,0
30,4,222411,9,4,12,1,4,1,0,0,40,39,0
68,4,145282,3,0,12,1,4,0,0,0,37,39,0
33,1,268700,11,2,3,0,1,1,7145,0,45,39,0
68,0,368350,15,4,4,3,4,1,0,0,50,39,0
36,2,133176,11,2,3,0,4,1,0,0,45,39,0
52,4,203857,14,2,4,0,4,1,14685,1889,45,39,1
50,6,173528,14,2,2,1,4,1,13298,0,36,39,0
27,4,483145,11,6,7,1,4,1,0,0,40,39,0
64,0,269767,4,0,12,5,4,1,0,0,49,39,1
18,0,42779,15,4,8,3,4,1,0,0,40,39,0
59,6,49250,9,6,10,0,4,1,0,0,27,26,1
52,4,209017,6,0,12,1,4,0,0,0,49,39,0
48,6,140723,14,2,1,0,1,1,0,0,58,12,0
30,0,117226,7,4,5,1,2,0,0,0,40,0,0
24,5,181276,8,4,8,2,2,0,7216,0,40,39,0
63,4,165645,15,0,4,1,4,1,0,0,39,39,0
39,4,204113,11,2,13,4,4,0,0,0,40,39,0
43,4,155211,9,2,14,4,4,1,0,0,22,27,0
21,2,325785,6,4,1,3,4,0,0,0,21,0,0
38,4,109061,2,2,4,0,4,1,0,0,40,26,1
20,4,44349,15,4,8,3,1,1,4961,0,40,39,0
29,4,46469,11,4,8,1,4,0,0,0,40,39,0
48,4,80576,8,2,4,0,4,1,0,0,59,39,0
52,4,353627,9,2,10,5,4,0,0,0,56,39,1
18,4,213670,3,4,6,1,4,1,0,1639,40,39,0
24,4,187857,15,0,11,2,4,0,0,0,36,39,0
38,4,427166,15,2,12,0,4,1,0,0,40,39,0
25,4,176858,11,4,8,5,1,0,0,0,21,11,0
42,4,413958,15,2,7,0,4,1,0,1613,40,39,1
58,5,78780,9,2,10,0,4,1,0,0,40,39,1
49,2,262944,15,0,10,4,4,0,1378,0,45,39,1
34,1,563836,11,0,1,4,2,0,0,0,40,13,0
38,4,157135,15,0,0,2,4,1,0,0,36,39,0
44,4,427380,11,0,12,4,2,0,0,0,40,39,0
36,4,99723,9,2,10,0,4,1,0,0,22,39,0
24,4,213524,9,4,10,3,3,1,0,0,10,2,0
41,4,242868,6,0,6,4,2,1,0,0,40,33,0
62,4,218011,1,0,7,5,4,0,0,0,40,39,1
57,4,318473,11,5,12,1,4,0,0,0,19,39,0
60,4,157673,14,2,4,0,4,1,0,0,50,39,1
21,5,261462,1,4,8,5,2,1,0,0,21,30,0
53,1,146328,11,2,8,0,4,1,0,0,45,39,0
22,4,106223,15,4,12,1,0,1,0,0,40,39,1
19,4,266756,0,4,8,1,4,1,0,0,58,39,0
22,4,135629,5,4,13,3,4,1,3701,0,19,39,0
31,4,244861,11,5,5,5,2,0,0,0,40,39,0
36,4,144335,11,4,0,4,2,1,0,0,40,33,0
57,4,150495,8,0,8,2,4,0,0,0,51,39,0
42,4,258440,15,2,5,0,4,1,0,0,59,39,1
34,4,158199,11,2,3,2,4,1,0,0,40,30,0
32,2,208399,11,0,3,4,2,0,0,0,40,31,0
34,4,376121,0,4,10,2,4,1,0,0,31,39,0
63,4,88502,15,2,12,1,4,0,21969,0,32,39,1
35,4,194041,12,2,13,0,2,1,0,0,45,39,0
66,5,147270,15,2,8,4,4,1,12888,0,40,39,0
38,4,170822,11,4,7,1,4,1,0,0,40,39,0
64,6,13996,10,2,10,0,4,1,0,0,32,39,1
21,4,324312,15,4,3,3,4,1,0,0,40,39,0
22,4,322106,0,4,6,2,4,1,0,0,30,39,0
35,4,226360,11,2,7,0,1,1,9699,0,40,6,1
32,4,616331,11,0,1,4,4,0,0,0,40,6,0
31,4,201274,9,2,12,1,4,0,0,0,36,39,0
57,6,142696,11,2,10,0,4,1,0,0,40,39,1
65,4,89185,9,2,4,5,4,1,5248,0,37,39,1
23,4,179563,7,4,7,3,4,1,0,0,21,39,0
27,4,37163,15,4,8,1,4,1,0,0,36,39,0
18,4,200653,0,6,6,4,4,0,0,0,40,39,0
34,4,382022,15,2,13,0,4,1,0,0,11,39,1
24,0,134568,14,4,1,3,4,0,0,0,40,2,0
37,4,115534,9,2,12,0,4,1,4825,0,59,24,1
47,4,204029,15,0,13,1,2,1,0,0,64,39,0
35,5,342436,11,2,7,0,4,1,0,0,40,39,0
56,4,82518,15,0,11,1,4,1,4552,0,11,39,0
32,2,151020,11,2,10,0,4,1,0,0,40,39,0
40,4,135891,9,2,3,0,4,1,0,0,58,39,1
33,4,413259,15,2,5,0,4,1,0,0,40,26,0
31,1,336819,11,2,1,4,2,0,0,0,36,39,0
22,4,119722,9,4,11,1,4,0,0,0,45,39,0
35,4,323130,11,2,13,0,1,1,0,0,36,13,1
20,7,104280,15,4,8,3,4,1,0,0,45,16,0
55,4,150805,9,2,4,0,1,1,0,0,59,39,1
53,0,198002,15,4,14,1,4,0,0,0,23,39,1
38,0,158851,11,2,11,0,1,1,0,0,40,39,0
36,6,28602,15,6,1,1,2,0,0,0,40,9,0
30,4,133158,11,0,12,4,2,0,0,0,40,19,0
38,4,258397,7,4,8,3,4,1,4305,0,11,39,0
32,4,151311,11,2,12,0,4,1,0,0,40,39,0
20,4,40928,5,4,12,1,4,1,0,0,40,39,0
21,4,183018,0,4,12,1,4,1,8326,0,40,39,0
23,4,138313,0,4,14,3,4,1,0,0,50,34,0
41,6,190247,15,2,14,5,4,1,0,0,58,39,1
25,4,228723,13,0,0,1,4,0,0,0,58,39,0
68,6,197240,4,2,4,5,4,0,0,1892,64,39,0
72,2,143853,7,3,10,1,4,0,3978,0,33,39,0
37,5,67914,11,2,3,0,4,1,0,0,58,39,0
29,4,208578,11,4,1,3,1,0,0,0,40,39,0
44,4,80169,15,0,4,4,4,0,0,0,11,9,0
44,4,204151,6,2,7,0,4,1,0,0,40,39,0
33,4,44792,1,0,7,1,4,0,0,2549,40,39,0
28,4,40506,7,4,4,3,2,1,0,0,40,39,0
40,4,414802,11,2,13,0,1,1,0,0,40,39,0
49,4,320604,2,4,12,3,4,1,0,0,16,39,0
45,4,339512,11,2,10,0,4,1,0,0,40,13,0
35,4,130927,6,6,4,4,4,0,0,0,40,39,0
34,6,202320,11,2,3,0,4,1,0,0,81,39,0
68,4,153937,0,0,4,5,4,0,10669,0,50,39,1
19,4,331335,13,4,8,3,4,0,0,2665,30,39,0
68,4,157907,4,2,4,1,4,0,20541,0,40,39,1
52,4,144971,9,2,4,4,4,1,0,0,36,39,1
36,4,269414,0,4,10,2,4,0,0,0,29,39,0
30,4,74075,11,4,1,1,1,0,0,0,40,39,0
33,5,350206,11,2,11,0,4,1,0,0,40,39,1
34,4,366986,13,2,3,0,4,1,0,0,58,39,0
39,4,120970,15,2,10,0,4,1,0,0,40,13,1
45,4,142142,11,2,1,4,4,1,0,0,40,39,0
24,4,38153,11,4,0,1,2,0,0,0,58,2,0
28,4,127395,15,4,0,1,4,0,0,2877,40,39,0
34,6,173784,15,4,8,1,4,1,0,0,32,39,0
37,0,250480,1,2,4,0,4,1,0,0,40,39,1
41,4,290246,9,2,3,0,1,1,0,0,50,9,1
36,4,270144,9,2,13,0,4,1,0,0,40,39,0
62,6,19609,2,2,4,0,4,0,0,0,37,39,0
58,2,214731,11,4,12,3,1,1,0,0,36,39,0
68,4,74252,9,2,4,0,4,0,88952,0,50,39,1
20,4,328432,11,4,12,1,4,0,0,0,40,39,0
67,4,143857,11,4,0,1,4,0,0,0,33,39,0
26,4,446508,1,4,10,3,4,1,0,0,36,39,0
56,4,217822,14,4,1,1,4,0,0,0,40,14,0
34,4,155926,8,2,14,4,1,0,0,0,40,34,0
20,4,326916,15,4,8,3,2,1,0,0,40,13,0
22,6,107354,9,4,0,3,4,1,0,0,40,39,0
62,5,277667,9,2,4,0,4,1,0,0,35,39,1
69,4,174904,4,4,10,3,4,0,0,0,40,39,0
21,4,129684,15,4,10,1,3,1,0,0,50,39,0
36,4,73320,11,2,1,0,4,1,0,0,50,39,1
39,6,42629,14,2,4,0,4,1,0,0,40,39,1
45,1,284360,11,2,13,0,4,1,0,0,40,39,0
21,0,39688,1,4,8,1,4,1,0,0,50,39,0
46,4,147262,11,0,8,4,4,0,0,0,13,39,0
18,4,326183,15,4,7,3,2,0,0,0,50,39,0
43,5,122602,15,2,7,0,1,1,0,0,40,39,0
40,4,163762,11,2,3,0,2,1,0,1991,11,39,1
22,4,340596,11,5,8,1,4,0,0,0,50,26,0
66,6,154276,15,2,10,5,4,1,12670,0,60,39,1
36,4,177742,11,2,4,0,4,1,0,0,40,39,0
22,4,498944,4,4,6,3,2,1,0,0,40,26,0
64,6,173303,15,4,8,1,4,0,0,0,24,39,0
43,4,212748,6,2,4,0,4,1,0,0,58,39,1
28,4,135322,15,4,8,3,4,1,0,0,2,39,0
24,4,135917,11,4,0,3,0,1,0,0,40,9,0
22,4,326575,12,4,1,3,4,1,0,0,50,39,0
33,4,300390,11,2,11,0,2,1,0,0,70,39,1
44,4,182788,10,4,12,1,4,1,0,0,58,39,0
27,4,169496,11,6,7,4,2,0,0,0,40,39,0
34,4,238463,11,2,10,4,1,1,0,0,58,39,0
36,4,198185,11,2,4,0,4,1,0,1998,45,39,1
20,4,328138,12,4,12,3,4,0,0,0,36,39,0
46,2,267466,11,2,12,0,4,1,0,0,40,3,1
40,1,408242,15,2,10,0,1,1,0,0,50,39,1
35,6,374319,1,2,1,0,4,1,0,0,45,30,0
44,4,137330,12,2,4,0,4,1,0,0,45,39,1
24,4,220648,3,5,1,1,1,1,0,0,70,39,0
39,4,163233,8,2,4,2,4,1,0,0,21,39,0
50,4,84280,9,2,7,0,4,1,0,1889,50,39,1
37,1,131343,11,2,4,0,1,1,0,0,21,39,1
36,2,404312,5,0,1,2,4,1,0,0,7,39,0
44,1,139437,11,2,3,0,4,1,16192,0,40,39,1
21,4,305928,11,0,11,4,4,0,0,0,36,39,0
46,4,62816,4,2,5,0,4,1,0,0,40,39,1
57,1,247534,9,2,10,0,4,1,6877,0,40,39,1
19,4,190909,1,0,8,4,4,0,0,0,40,39,0
66,4,112362,15,4,1,2,4,1,3986,0,49,39,0
46,6,303265,15,2,2,0,4,1,0,1893,58,39,1
21,6,332186,11,4,8,1,1,0,0,0,10,26,0
22,4,131870,1,4,0,1,4,1,0,0,40,39,0
22,4,39721,11,4,7,1,3,1,0,0,58,41,0
39,4,283004,11,0,5,1,1,1,0,0,36,39,0
20,4,181093,15,4,8,3,4,1,0,0,36,39,0
49,4,133521,10,2,8,0,1,1,0,0,40,39,0
31,4,178718,9,4,3,1,4,1,0,0,45,39,0
49,2,209704,9,0,12,2,4,0,0,0,40,39,0
32,1,292339,6,2,1,0,4,1,0,1992,30,26,0
61,4,160432,15,0,10,1,3,0,0,0,30,39,0
53,2,216696,10,5,9,1,4,1,4986,0,7,39,0
21,0,73757,11,6,8,5,4,0,0,0,50,39,0
67,0,136407,15,0,0,1,2,1,0,0,15,39,0
60,7,279260,11,2,10,0,4,1,0,0,40,39,1
32,2,208193,11,0,1,4,4,1,0,0,40,39,0
55,4,124296,0,2,5,1,4,1,0,0,24,39,0
37,4,40475,11,2,7,0,4,1,0,0,45,39,0
38,4,192990,7,2,8,0,4,1,5235,1994,30,0,1
32,6,186651,11,6,1,0,2,0,0,0,40,39,0
23,4,264816,15,4,12,1,3,1,0,0,21,39,0
40,2,158367,11,2,10,4,4,0,0,0,45,39,0
25,0,206010,11,4,1,1,2,0,0,0,40,30,0
37,4,170316,11,2,6,0,0,0,0,0,45,39,0
29,4,319471,11,0,4,0,2,0,0,0,40,39,0
33,4,177703,1,4,10,1,4,1,0,0,26,39,0
65,6,67650,6,2,12,5,4,1,0,0,58,39,1
50,0,188229,12,2,3,0,4,1,8243,0,40,39,1
27,4,50329,0,0,4,4,2,0,0,0,11,29,0
40,4,93324,11,6,8,4,2,0,0,0,40,39,0
45,7,188663,0,0,5,5,4,1,0,0,2,39,0
56,4,206436,9,1,10,1,4,0,0,0,34,39,0
42,4,228587,4,0,7,4,4,1,0,0,40,39,0
18,4,218431,9,4,3,1,4,0,4590,0,11,39,0
60,0,213788,9,2,13,0,4,1,0,0,40,39,1
19,4,176968,11,4,13,3,4,1,0,0,40,39,0
19,1,114049,15,4,3,1,4,1,0,0,40,39,0
39,4,183055,15,4,13,1,4,1,0,0,40,39,0
41,4,208231,6,2,12,0,4,1,0,0,50,39,0
29,4,773432,15,0,0,4,2,0,7242,0,40,33,0
68,0,96842,12,2,13,5,4,0,0,0,51,39,1
29,4,104458,11,4,1,3,3,1,0,0,45,26,0
24,7,42931,11,4,8,1,2,0,0,0,40,31,0
23,4,96445,6,4,7,1,2,0,0,0,40,2,0
40,2,62125,11,2,7,0,4,1,0,0,40,39,1
29,4,258792,15,4,6,1,4,1,0,0,50,39,0
31,6,318945,11,2,6,0,2,1,0,0,40,39,0
63,4,195545,9,0,10,1,4,0,10437,0,11,39,1
71,6,23465,14,2,4,5,4,0,0,0,65,39,1
63,4,33764,11,4,10,4,4,0,0,0,40,39,0
34,4,236301,15,2,12,4,4,0,0,0,40,39,0
33,4,133463,11,2,12,0,4,1,0,0,40,39,1
19,2,402703,15,4,1,1,4,1,0,0,40,39,0
32,4,415861,15,2,13,0,4,1,0,0,45,24,0
41,4,219720,15,2,1,0,4,1,0,0,50,39,1
20,2,114939,11,4,8,1,4,1,0,0,40,39,0
22,4,489995,11,4,0,3,4,1,0,0,40,39,0
23,0,259209,15,4,13,1,2,1,0,0,21,26,0
18,4,42094,8,4,13,3,4,1,0,2331,45,39,0
34,4,52176,11,1,1,3,4,0,0,0,21,39,0
21,4,39199,1,4,12,4,2,0,0,0,40,6,0
33,4,146981,14,2,7,0,4,1,0,0,45,39,1
69,4,186275,9,0,4,5,4,0,9754,0,50,39,1
26,4,162414,11,4,1,4,3,0,0,1641,40,39,0
21,4,183939,6,4,12,1,4,1,0,0,36,39,0
22,4,342077,1,4,3,2,4,1,0,0,50,39,0
39,4,312486,10,2,10,0,4,1,0,0,40,39,1
40,4,150193,15,4,10,1,4,0,0,0,36,24,0
36,6,169585,11,2,3,0,4,1,0,0,11,39,0
43,5,145470,10,2,0,0,4,1,0,0,58,39,1
65,0,252460,11,0,1,1,4,0,0,0,37,39,0
37,6,179441,5,2,7,0,4,1,0,0,40,5,0
40,4,169284,0,2,10,0,4,1,0,0,44,39,1
20,4,143278,11,4,1,1,2,1,0,0,40,39,0
20,4,182106,9,4,6,2,1,1,0,0,36,41,0
35,5,410786,5,2,4,0,4,1,0,0,36,39,1
35,4,171487,11,2,12,0,4,1,0,0,40,39,1
32,4,147930,15,2,14,0,1,1,0,0,58,39,0
65,4,130564,15,0,4,1,4,0,0,0,35,39,0
42,7,198281,1,4,4,1,4,0,0,0,36,39,0
34,4,199235,1,2,13,0,4,1,0,0,40,39,1
32,2,151027,5,2,13,0,4,1,0,0,45,13,0
64,4,317092,15,0,13,1,4,1,0,0,59,39,0
38,0,250269,15,0,6,3,4,1,0,0,50,39,0
33,4,383375,11,2,12,0,4,1,2870,0,56,39,0
52,7,141233,11,0,10,1,2,0,0,0,21,39,0
24,4,379818,1,4,7,3,0,1,7068,0,40,5,0
35,4,264229,11,2,7,0,4,1,0,0,40,39,1
23,4,210391,11,5,1,3,2,1,0,0,30,26,0
24,0,175374,9,5,1,1,2,0,2818,2001,40,19,0
31,2,261994,0,5,12,3,4,1,0,0,30,39,0
20,4,39372,11,4,0,4,4,1,0,0,40,39,0
34,4,184278,15,2,13,0,4,1,0,0,40,39,0
35,4,170971,15,2,3,0,4,1,0,0,50,39,1
46,0,385499,11,2,10,0,4,1,15900,0,45,39,1
24,4,200497,7,0,8,1,2,0,0,0,40,39,0
28,4,260083,15,4,0,3,4,1,0,0,27,39,0
47,4,185324,11,3,1,1,4,0,0,0,40,39,0
26,4,212688,7,4,1,1,4,1,0,0,30,13,0
60,4,194096,9,5,7,1,4,1,0,0,33,39,0
35,6,37392,13,2,14,0,4,1,0,0,59,39,1
21,4,259190,7,4,8,3,4,1,0,0,40,33,0
59,4,108362,15,1,10,3,4,0,0,0,58,39,0
37,4,173385,11,5,6,1,4,0,0,0,40,39,0
69,2,222902,7,4,4,1,4,0,0,0,67,39,0
37,4,99740,5,2,10,0,1,1,0,0,40,39,0
39,4,207385,4,4,0,1,4,1,0,0,10,26,0
48,4,170305,15,4,8,1,4,0,0,0,40,13,0
36,4,112435,11,0,10,1,4,1,0,0,30,39,0
24,4,473795,9,4,8,2,2,0,0,0,21,39,0
43,4,358007,15,2,14,0,3,1,0,0,45,39,1
22,4,199887,11,6,10,4,2,1,0,0,21,9,0
22,4,215789,1,4,8,3,4,1,0,0,21,39,0
55,6,340673,1,1,10,1,4,0,0,0,50,39,0
69,2,133779,15,0,1,4,4,0,0,0,31,39,0
32,2,125978,11,2,7,0,4,1,0,0,50,39,0
23,4,41930,15,4,8,3,4,1,0,2335,11,39,0
61,6,17365,9,2,3,5,4,0,0,0,40,39,0
34,4,169023,11,3,1,4,0,0,0,0,40,39,0
67,4,234528,11,2,13,5,4,0,0,1986,40,39,1
20,4,39300,1,4,5,3,4,1,0,0,40,30,0
46,4,184377,9,6,1,1,2,0,0,0,36,39,0
36,6,188087,0,0,14,1,2,0,0,0,31,39,1
44,4,233941,14,0,4,2,4,0,0,0,46,39,0
26,4,200167,11,4,3,1,4,0,0,0,21,39,0
65,1,105180,15,3,7,1,4,0,0,0,40,39,0
23,0,192962,1,4,7,3,4,1,0,0,40,19,0
18,4,108356,11,0,7,3,4,1,0,0,40,39,0
31,4,283223,11,2,4,0,4,1,0,0,30,39,0
23,4,131691,11,4,7,3,2,1,0,0,40,7,0
20,6,187858,7,4,0,3,4,0,0,0,45,39,0
29,4,389062,11,0,12,4,2,0,0,0,45,13,0
66,4,69271,7,2,4,0,4,1,12884,0,46,39,1
51,4,92138,11,2,10,1,4,1,0,0,56,39,0
31,2,180751,0,2,14,0,1,1,0,0,45,39,0
49,6,166085,14,2,4,0,4,1,0,0,81,39,1
64,0,36622,13,2,4,0,4,1,0,0,25,39,1
49,4,207763,1,0,0,2,2,0,0,0,10,39,0
37,4,52560,11,2,5,0,4,1,0,0,40,17,1
37,4,213345,11,2,14,0,4,1,0,0,45,39,1
24,4,397617,11,4,8,1,0,0,0,0,45,39,0
60,2,57238,15,3,1,4,4,0,0,0,65,39,0
32,4,138294,6,0,8,3,2,0,0,1674,22,14,0
27,4,112824,11,4,12,3,4,1,0,0,40,39,0
36,4,209761,15,2,10,0,4,1,0,1895,40,39,1
20,4,184402,15,4,1,3,4,1,0,0,50,39,0
52,4,274797,11,3,7,2,4,0,0,0,40,39,0
60,2,85572,11,2,12,0,4,1,0,0,50,39,1
33,1,212939,15,2,14,0,4,1,0,0,40,0,1
33,4,246261,15,2,3,0,4,1,0,0,40,39,0
19,4,183462,11,4,8,1,4,0,0,0,50,14,0
31,4,436798,15,4,1,1,4,0,0,0,40,39,0
66,7,37267,15,3,9,3,4,0,0,0,40,39,0
22,2,378304,9,4,1,1,2,1,0,0,11,39,0
25,4,179425,1,4,1,1,2,0,0,0,11,39,0
35,4,402553,15,2,13,0,4,1,0,0,40,39,0
61,4,227971,11,3,5,4,4,0,0,0,22,39,0
21,2,102946,6,4,12,1,3,1,0,0,36,39,0
24,4,319617,12,5,4,1,4,0,0,0,40,39,0
71,6,120407,0,0,4,1,4,0,0,0,40,39,1
19,4,108001,9,4,8,1,4,1,0,0,50,39,0
35,4,153676,11,2,3,0,1,1,0,0,40,39,1
43,4,268833,15,4,1,3,4,1,0,0,21,39,0
44,4,79149,11,2,12,0,4,1,0,0,45,39,0
56,4,159518,9,2,14,0,4,1,2685,0,45,39,1
31,4,278575,15,2,3,0,4,1,0,0,40,39,0
41,4,70932,9,2,13,0,4,1,0,0,36,39,0
32,0,72255,11,0,1,4,2,0,0,0,40,0,0
52,6,75207,11,2,7,0,4,1,0,1614,22,39,1
25,4,127835,11,4,1,1,0,0,0,0,40,26,0
36,4,406300,11,2,7,0,4,1,0,0,40,39,0
36,2,267962,11,4,8,5,2,1,0,0,10,19,1
24,4,314528,15,4,8,1,4,1,0,0,40,39,0
45,4,254642,11,2,10,0,4,1,0,0,40,39,1
32,6,43796,11,5,1,3,2,0,0,0,40,39,0
57,1,13998,11,5,12,1,4,1,0,0,22,39,0
33,4,181080,9,4,8,1,4,1,0,0,21,0,0
46,4,148716,9,1,0,0,4,0,0,0,50,39,0
21,4,131158,15,4,0,3,4,0,0,0,58,39,0
54,4,235581,14,2,10,0,4,1,0,0,36,39,1
38,5,146713,5,2,3,0,4,1,0,0,40,39,1
36,5,212749,11,2,7,0,4,1,0,0,40,39,1
49,4,250302,1,2,10,0,4,1,0,0,40,39,1
27,6,110920,14,3,10,3,4,0,0,0,25,39,0
42,4,347532,0,4,3,2,2,0,0,0,40,39,0
37,4,116264,11,2,3,0,4,1,0,0,40,39,0
29,4,274616,15,0,10,1,4,0,0,0,40,39,0
18,4,39384,8,4,6,3,4,0,0,0,21,26,0
46,4,242427,12,2,10,0,4,1,0,0,45,39,1
35,6,201701,11,2,7,0,1,1,0,0,58,39,1
19,0,264424,11,4,8,1,4,1,0,0,58,39,0
48,4,31187,14,2,10,0,4,1,0,0,40,13,1
21,4,180490,15,4,12,3,3,1,0,0,40,39,0
54,5,237928,4,2,4,5,4,1,0,0,36,39,0
36,4,318246,15,2,14,0,4,1,0,0,40,39,0
37,5,137272,2,2,3,0,4,1,0,0,30,39,1
49,0,127255,15,2,4,0,4,1,0,2311,50,39,1
34,4,191093,11,2,10,0,4,1,0,0,40,33,1
31,0,33013,2,0,2,1,4,1,0,0,58,9,0
47,4,38568,15,4,8,4,4,1,0,0,50,39,0
57,1,267404,11,2,4,0,4,1,0,0,58,39,0
27,1,129940,11,4,12,3,4,0,7853,0,21,39,0
57,4,217061,9,2,12,0,4,1,0,0,58,39,1
32,4,374663,11,2,3,0,4,1,0,0,40,39,0
19,4,267645,15,4,0,3,4,1,5449,0,40,39,0
25,4,256770,6,4,7,3,4,1,0,0,40,39,0
25,4,209612,11,4,1,3,2,1,0,0,21,38,0
49,2,365934,15,2,2,0,4,1,0,0,45,39,0
61,2,133486,11,0,12,0,4,1,0,0,30,26,1
21,4,217681,15,4,10,1,2,1,0,0,30,39,0
35,4,186760,5,2,14,0,1,1,0,0,40,39,1
20,4,170588,8,0,10,1,2,0,0,0,36,39,0
28,4,298021,11,0,8,1,4,0,0,0,40,39,0
19,4,196756,3,4,12,3,4,1,0,0,30,39,0
41,7,350408,12,2,4,0,4,1,0,0,40,39,1
20,4,105096,0,4,14,1,2,1,0,0,40,22,0
33,6,211387,5,0,1,4,4,0,0,0,40,39,0
46,7,323932,9,4,1,1,3,1,0,0,50,39,0
66,4,256572,3,5,10,1,4,1,0,0,40,39,1
37,4,403544,11,6,12,0,1,0,0,0,40,39,0
34,4,199426,15,2,3,0,4,1,0,0,45,39,1
37,4,247856,11,2,14,4,4,1,1938,0,39,39,0
56,7,287594,15,4,10,1,4,0,0,0,50,39,0
49,4,173833,5,2,13,0,4,1,0,0,46,39,0
47,4,180006,15,2,12,0,4,1,0,0,40,39,0
52,2,332945,15,0,0,2,2,0,0,0,40,39,0
63,5,159034,9,2,4,5,4,1,5490,2597,45,39,1
43,4,104360,11,4,8,1,4,0,0,0,61,39,0
32,6,331733,9,2,5,0,4,1,0,0,21,39,1
20,3,100926,11,4,5,3,4,1,0,0,40,39,0
34,8,190024,15,2,1,0,2,1,0,0,40,39,0
35,4,710244,11,2,13,4,4,0,0,0,40,34,0
25,4,232046,15,6,8,3,3,1,0,0,30,40,0
38,4,261615,15,0,10,4,4,0,0,0,50,39,0
40,4,384683,1,2,5,4,4,1,4005,0,40,39,0
28,4,227144,15,1,12,4,4,0,0,0,36,39,0
52,6,65593,4,2,3,0,4,1,0,1889,40,39,1
65,0,182221,9,2,5,1,4,1,5876,0,22,39,1
48,4,196429,11,0,12,1,4,0,0,0,50,39,0
37,4,327174,11,2,8,0,4,1,3454,0,59,39,0
51,4,75689,15,2,4,5,4,1,0,0,50,39,1
48,4,118198,10,2,11,0,4,1,0,0,40,39,0
60,7,145739,9,2,10,0,4,1,2153,0,46,33,1
44,6,124347,11,6,7,2,4,1,0,0,40,39,0
33,4,512877,11,6,10,1,2,0,0,0,40,0,0
37,4,339120,15,2,0,0,4,1,0,0,40,39,1
34,3,107895,11,2,1,2,4,0,0,0,45,39,0
47,4,164812,0,2,4,2,4,1,0,0,87,39,0
49,6,194636,12,2,10,0,4,1,15845,0,58,39,1
52,4,337745,9,2,10,0,4,1,0,0,50,39,1
24,4,279442,11,0,8,1,4,1,0,0,40,6,0
43,4,171978,11,5,14,4,4,0,0,0,36,39,0
31,4,180942,5,4,9,3,2,1,0,0,40,39,0
64,0,48400,9,4,9,3,4,0,0,0,14,39,1
29,4,190759,11,2,9,0,4,1,0,0,40,39,1
36,4,210347,15,2,7,4,2,1,0,0,40,14,0
33,4,134802,15,2,3,0,4,1,0,0,40,13,0
44,4,180477,15,2,1,4,4,1,0,0,40,39,0
42,2,152956,12,2,10,0,4,1,0,0,50,39,1
23,7,103514,10,4,10,1,4,0,0,0,45,39,0
40,4,213656,11,2,14,0,4,1,0,0,58,39,0
38,4,166432,11,2,10,0,1,1,0,0,58,39,1
69,1,241618,9,1,4,5,4,0,4097,0,40,39,1
53,4,144161,9,0,6,1,4,1,0,0,8,39,0
28,4,270526,15,4,1,1,4,1,0,0,21,4,0
21,0,212510,12,4,3,3,3,1,0,0,40,39,0
25,4,248071,9,4,12,1,4,0,0,0,17,39,0
47,4,27095,15,2,3,0,4,1,7691,2335,45,39,1
44,6,354232,9,2,7,0,4,1,0,0,36,39,1
41,6,173837,15,2,4,0,4,1,0,0,40,39,0
44,4,235012,11,5,3,0,4,1,0,0,58,39,0
38,4,283070,11,0,1,1,4,0,0,0,40,39,1
56,4,185482,15,0,0,1,4,1,0,0,50,39,0
46,5,291884,15,2,4,0,4,1,0,0,40,13,1
51,1,240680,11,0,8,1,4,1,0,0,36,39,0
59,6,128150,11,2,3,0,4,1,0,0,14,39,0
68,4,210807,9,0,1,1,4,0,0,0,40,39,0
20,4,133576,6,4,1,3,4,1,0,0,40,2,0
34,4,196095,11,2,3,0,4,1,0,0,40,23,0
32,0,143198,6,0,0,1,0,0,0,0,40,39,0
37,4,280664,12,2,14,0,4,1,0,1893,45,0,1
32,4,208691,11,2,14,0,4,1,0,0,45,17,0
39,0,137095,12,2,3,0,4,1,0,0,58,39,1
44,4,164006,15,6,10,4,4,0,0,0,40,39,0
23,4,186912,5,4,10,3,4,1,0,0,21,39,0
22,4,259691,11,4,0,1,2,0,0,0,40,14,0
63,7,263182,11,2,10,0,4,1,2079,0,40,39,1
22,4,326149,1,4,1,1,4,1,3355,0,40,39,0
33,4,226969,15,0,1,0,1,0,0,0,36,14,0
60,6,163251,9,2,8,5,4,1,87292,2339,48,39,1
34,4,197564,11,2,5,0,4,1,0,0,40,0,0
50,1,151540,11,2,7,1,4,1,0,0,40,39,0
34,4,228481,11,2,7,0,4,1,0,0,40,39,0
39,2,148190,8,2,4,0,4,1,16414,0,45,39,1
33,4,224506,11,2,11,0,4,1,0,0,40,39,0
54,4,152981,11,2,0,0,4,1,0,0,36,39,0
18,4,134208,11,4,5,3,4,1,0,0,21,39,0
23,0,132008,15,4,8,3,2,1,0,0,45,0,0
51,6,274109,15,2,10,0,4,1,7590,0,45,39,1
19,4,322287,12,4,3,1,4,0,0,0,40,39,0
24,4,141548,11,4,0,1,2,0,0,0,45,26,0
19,4,110332,5,4,12,1,4,1,0,0,40,39,0
51,4,109114,3,4,0,1,4,1,0,0,21,39,0
